mall,type,shop_id,shop_name_en,shop_name_tc,shop_number,shop_floor,phone,opening_hours,loyalty_offer,voucher_acceptance,shop_category_id,shop_category_name,tag,update_date
TimeSquare,Shopping,533,3CE ,3CE ,B223C,B2F,+85224476588,,VIC Privileges,,3,Beauty / Personal Care/ Health Products,,2022-01-16
TimeSquare,Shopping,679,6IXTY8IGHT,6IXTY8IGHT,725,7F,28136823,,,,13,Ladies' Fashion,,2022-01-16
TimeSquare,Shopping,240,AAPE BY A BATHING APE,AAPE BY A BATHING APE®,B225B,B2F,+85221467801,,,,12,Ladies' & Men's Fashion,,2022-01-16
TimeSquare,Shopping,487,adidas Sportswear Collective Store,adidas Sportswear Collective Store,717-720,7F,+85222690328,,,,17,Sports / Action Wear / Equipment,,2022-01-16
TimeSquare,Shopping,83,agns b,agnès b.,503-504,5F,+85225063636,,,,12,Ladies' & Men's Fashion,,2022-01-16
TimeSquare,Shopping,161,Aigle,Aigle,714,7F,+85225062338,,VIC Privileges,,17,Sports / Action Wear / Equipment,,2022-01-16
TimeSquare,Shopping,678,Alexander McQueen,亞歷山大·麥昆,316-7,3F,+85221045422,,,,12,Ladies' & Men's Fashion,,2022-01-16
TimeSquare,Shopping,352,American Eagle ,American Eagle ,B203B,B2F,+85226774322,,VIC Privileges,,12,Ladies' & Men's Fashion,,2022-01-16
TimeSquare,Shopping,488,AMOREPACIFIC,AMOREPACIFIC,408,4F,+85221140262,,VIC Privileges;BVIC Privileges,,3,Beauty / Personal Care/ Health Products,,2022-01-16
TimeSquare,Shopping,542,APM Monaco ,APM Monaco ,406-407,4F,+85231011130,,,,11,Jewelry / Watches / Optical,,2022-01-16
TimeSquare,Shopping,635,AREA 0264,AREA 0264,633,6F,,,,,14,Leather Goods / Shoes / Bags,,2022-01-16
TimeSquare,Shopping,51,ARTE Madrid,ARTE Madrid,413,4F,+85223474108,,,,11,Jewelry / Watches / Optical,,2022-01-16
TimeSquare,Shopping,163,Ashworth,Ashworth,705,7F,+85225061871,,,,17,Sports / Action Wear / Equipment,,2022-01-16
TimeSquare,Shopping,79,Atsuro Tayama,Atsuro Tayama,505,5F,+85225061928,,VIC Privileges,,13,Ladies' Fashion,,2022-01-16
TimeSquare,Shopping,540,BALENCIAGA,BALENCIAGA,318-319,3F,+85229026200,,,,12,Ladies' & Men's Fashion,,2022-01-16
TimeSquare,Shopping,652,bauhaus,bauhaus,615,6F,+85223658208,,,,12,Ladies' & Men's Fashion,,2022-01-16
TimeSquare,Shopping,478,Benefit,Benefit,B206A,B2F,+85221109528,,BVIC Privileges,,3,Beauty / Personal Care/ Health Products,,2022-01-16
TimeSquare,Shopping,674,Blancpain,寶珀,326,3F,+85221104548,,,,11,Jewelry / Watches / Optical,,2022-01-16
TimeSquare,Shopping,398,Bookazine Partytime Sweet World,"Bookazine, Partytime, Sweet World",925,9F,+85225211649,,,,10,Gifts / Books / Stationery,,2022-01-16
TimeSquare,Shopping,187,Bose,Bose,809-810,8F,+85228363181,,,,1,Audio-Visual / Computers / Electronics / Home Appliance,,2022-01-16
TimeSquare,Shopping,16,Bottega Veneta,Bottega Veneta,205-208,2F,+85225063106,,,,14,Leather Goods / Shoes / Bags,,2022-01-16
TimeSquare,Shopping,188,Broadway,Broadway,814-816,8F,+85225060228,,VIC Privileges,,1,Audio-Visual / Computers / Electronics / Home Appliance,,2022-01-16
TimeSquare,Shopping,483,Brooks Brothers,Brooks Brothers,514,5F,+85231023703,,,,12,Ladies' & Men's Fashion,,2022-01-16
TimeSquare,Shopping,90,CALVIN KLEIN Jeans and CALVIN KLEIN Underwear,CALVIN KLEIN Jeans and CALVIN KLEIN Underwear,617-618,6F,+85225069506,,,,12,Ladies' & Men's Fashion,,2022-01-16
TimeSquare,Shopping,174,CALVIN KLEIN PERFORMANCE,CALVIN KLEIN PERFORMANCE,710-712,7F,+85229941933,,,,17,Sports / Action Wear / Equipment,,2022-01-16
TimeSquare,Shopping,671,Cartier,卡地亞,322,3F,+85221104528,,,,11,Jewelry / Watches / Optical,,2022-01-16
TimeSquare,Shopping,414,CATALO,CATALO,912,9F,+85235568643,,,,3,Beauty / Personal Care/ Health Products,,2022-01-16
TimeSquare,Shopping,589,CELINE,CELINE,314-315,3F,+85228068680,,,,13,Ladies' Fashion,,2022-01-16
TimeSquare,Shopping,18,CHANEL,CHANEL,209-10,2F,+85225064611,,VIC Privileges,,14,Leather Goods / Shoes / Bags,,2022-01-16
TimeSquare,Shopping,245,Chanel Beaute,Chanel Beaute,B238-B239,B2F,+85225760930,,,,3,Beauty / Personal Care/ Health Products,,2022-01-16
