mall,type,shop_id,shop_name_en,shop_name_tc,shop_number,shop_floor,phone,opening_hours,loyalty_offer,voucher_acceptance,shop_category_id,shop_category_name,tag,update_date
TimeSquare,Shopping,533,3CE ,3CE ,B223C,B2,+85224476588,Monday - Sunday   10:00 - 22:00,VIC Privileges,,3,Beauty / Personal Care/ Health Products,,2021-12-31
TimeSquare,Shopping,679,6IXTY8IGHT,6IXTY8IGHT,725,7F,28136823,Monday - Sunday   11:00 - 21:00,,,13,Ladies' Fashion,,2021-12-31
TimeSquare,Shopping,240,AAPE BY A BATHING APE,AAPE BY A BATHING APE®,B225B,B2,+85221467801,Monday - Sunday   11:00 - 22:00,,,12,Ladies' & Men's Fashion,,2021-12-31
TimeSquare,Shopping,487,Adidas  Adidas Original,Adidas & Adidas Original,717-720,7F,+85222690328,Monday - Sunday   11:30 - 22:00,,,17,Sports / Action Wear / Equipment,,2021-12-31
TimeSquare,Shopping,83,agns b,agnès b.,503-504,5F,+85225063636,"Sunday - Thursday   11:00 - 20:30; Friday , Saturday   11:00 - 21:00; Holiday   11:00 - 21:00; Eve Holiday   11:00 - 21:00",,,12,Ladies' & Men's Fashion,,2021-12-31
TimeSquare,Shopping,161,Aigle,Aigle,714,7F,+85225062338,Monday - Sunday   11:00 - 20:30,VIC Privileges,,17,Sports / Action Wear / Equipment,,2021-12-31
TimeSquare,Shopping,678,Alexander McQueen,亞歷山大·麥昆,316-7,3F,+85221045422,Monday - Sunday   10:00 - 22:00,,,12,Ladies' & Men's Fashion,,2021-12-31
TimeSquare,Shopping,352,American Eagle ,American Eagle ,B203B,B2,+85226774322,Monday - Sunday   12:00 - 21:00,VIC Privileges,,12,Ladies' & Men's Fashion,,2021-12-31
TimeSquare,Shopping,488,AMOREPACIFIC,AMOREPACIFIC,408,4F,+85221140262,Monday - Friday   11:00 - 21:00; Saturday - Sunday   10:30 - 21:00,VIC Privileges;BVIC Privileges,,3,Beauty / Personal Care/ Health Products,,2021-12-31
TimeSquare,Shopping,542,APM Monaco ,APM Monaco ,406-407,4F,+85231011130,Monday - Sunday   11:00 - 20:00,,,11,Jewelry / Watches / Optical,,2021-12-31
TimeSquare,Shopping,635,AREA 0264,AREA 0264,633,6F,,Monday - Sunday   11:30 - 20:30,,,14,Leather Goods / Shoes / Bags,,2021-12-31
TimeSquare,Shopping,51,ARTE Madrid,ARTE Madrid,413,4F,+85223474108,Monday - Sunday   11:00 - 21:00,,,11,Jewelry / Watches / Optical,,2021-12-31
TimeSquare,Shopping,163,Ashworth,Ashworth,705,7F,+85225061871,Monday - Sunday   10:30 - 22:00,,,17,Sports / Action Wear / Equipment,,2021-12-31
TimeSquare,Shopping,79,Atsuro Tayama,Atsuro Tayama,505,5F,+85225061928,Sunday - Thursday   11:00 - 21:00; Friday - Saturday   11:00 - 22:00,VIC Privileges,,13,Ladies' Fashion,,2021-12-31
TimeSquare,Shopping,540,BALENCIAGA,BALENCIAGA,318-319,3F,+85229026200,Monday - Sunday   10:00 - 22:00,,,12,Ladies' & Men's Fashion,,2021-12-31
TimeSquare,Shopping,652,bauhaus,bauhaus,615,6F,+85223658208,Monday - Sunday   11:30 - 20:30,,,12,Ladies' & Men's Fashion,,2021-12-31
TimeSquare,Shopping,478,Benefit,Benefit,B206A,B2,+85221109528,Monday - Sunday   10:00 - 22:00,BVIC Privileges,,3,Beauty / Personal Care/ Health Products,,2021-12-31
TimeSquare,Shopping,674,Blancpain,寶珀,326,3F,+85221104548,Monday - Sunday   11:00 - 20:00,,,11,Jewelry / Watches / Optical,,2021-12-31
TimeSquare,Shopping,398,Bookazine Partytime Sweet World,"Bookazine, Partytime, Sweet World",925,9F,+85225211649,Monday - Friday   11:00 - 20:00; Saturday - Sunday   11:00 - 21:00,,,10,Gifts / Books / Stationery,,2021-12-31
TimeSquare,Shopping,187,Bose,Bose,809-810,8F,+85228363181,Monday - Sunday   11:00 - 21:00,,,1,Audio-Visual / Computers / Electronics / Home Appliance,,2021-12-31
TimeSquare,Shopping,16,Bottega Veneta,Bottega Veneta,205-208,2F,+85225063106,Monday - Sunday   10:00 - 22:00,,,14,Leather Goods / Shoes / Bags,,2021-12-31
TimeSquare,Shopping,188,Broadway,Broadway,814-816,8F,+85225060228,Monday - Sunday   11:00 - 22:00,VIC Privileges,,1,Audio-Visual / Computers / Electronics / Home Appliance,,2021-12-31
TimeSquare,Shopping,483,Brooks Brothers,Brooks Brothers,514,5F,+85231023703,Monday - Sunday   10:00 - 22:00,,,12,Ladies' & Men's Fashion,,2021-12-31
TimeSquare,Shopping,90,CALVIN KLEIN Jeans and CALVIN KLEIN Underwear,CALVIN KLEIN Jeans and CALVIN KLEIN Underwear,617-618,6F,+85225069506,Monday - Sunday   11:00 - 22:00,,,12,Ladies' & Men's Fashion,,2021-12-31
TimeSquare,Shopping,174,CALVIN KLEIN PERFORMANCE,CALVIN KLEIN PERFORMANCE,710-712,7F,+85229941933,Monday - Sunday   11:00 - 22:00,,,17,Sports / Action Wear / Equipment,,2021-12-31
TimeSquare,Shopping,671,Cartier,卡地亞,322,3F,+85221104528,Monday - Sunday   11:00 - 20:00,,,11,Jewelry / Watches / Optical,,2021-12-31
TimeSquare,Shopping,414,CATALO,CATALO,912,9F,+85235568643,Monday - Sunday   10:00 - 21:00,,,3,Beauty / Personal Care/ Health Products,,2021-12-31
TimeSquare,Shopping,589,CELINE,CELINE,314-315,3F,+85228068680,Monday - Sunday   10:00 - 22:00,,,13,Ladies' Fashion,,2021-12-31
TimeSquare,Shopping,18,CHANEL,CHANEL,209-10,2F,+85225064611,Monday - Sunday   12:00 - 21:00,VIC Privileges,,14,Leather Goods / Shoes / Bags,,2021-12-31
TimeSquare,Shopping,245,Chanel Beaute,Chanel Beaute,B238-B239,B2,+85225760930,Monday - Sunday   10:00 - 22:00,,,3,Beauty / Personal Care/ Health Products,,2021-12-31
TimeSquare,Shopping,246,Chow Sang Sang,周生生,B230-B231,B2,+85221543816,Monday - Sunday   11:00 - 21:00,,,11,Jewelry / Watches / Optical,,2021-12-31
TimeSquare,Shopping,247,Chow Tai Fook,周大福,B233-B235,B2,+85231029980,Monday - Sunday   10:30 - 21:30,,,11,Jewelry / Watches / Optical,,2021-12-31
TimeSquare,Shopping,388,Chung Yuen,中原,822,8F,+85229975016,Monday - Sunday   12:00 - 22:00,,,1,Audio-Visual / Computers / Electronics / Home Appliance,,2021-12-31
TimeSquare,Shopping,634,Cigar Kingdom,Cigar Kingdom,919A,9F,CigarKingdom,Monday - Saturday   11:00 - 21:00; Sunday   11:00 - 19:00,,,10,Gifts / Books / Stationery,,2021-12-31
TimeSquare,Shopping,399,City Chain millisecond,City Chain millisecond,911,9F,+85228971666,Monday - Thursday   11:00 - 21:00; Friday - Sunday   11:00 - 21:30,,,11,Jewelry / Watches / Optical,,2021-12-31
TimeSquare,Shopping,232,citysuper,city,B1,B1,+85225062888,Sunday - Thursday   10:00 - 22:00; Friday - Saturday   10:00 - 23:00; Holiday   10:00 - 23:00; Eve Holiday   10:00 - 23:00,,,8,Department Store / Supermarket / Convenience Store,,2021-12-31
TimeSquare,Shopping,384,Claudie Pierlot,Claudie Pierlot,511-512,5F,+85221171452,Monday - Sunday   10:00 - 22:00,,,13,Ladies' Fashion,,2021-12-31
TimeSquare,Shopping,561,Clmence by rue Madame,Clémence by rue Madame,521B,5F,+85231884666,Monday - Sunday   11:00 - 22:00,,,13,Ladies' Fashion,,2021-12-31
TimeSquare,Shopping,528,Clinique,倩碧,B202,B2,+85221179935,Monday - Sunday   10:00 - 22:00,BVIC Privileges,,3,Beauty / Personal Care/ Health Products,,2021-12-31
TimeSquare,Shopping,96,Club Monaco,Club Monaco,525,5F,+85221183515,Sunday - Thursday   11:00 - 21:30; Friday - Saturday   11:00 - 22:00,VIC Privileges,,12,Ladies' & Men's Fashion,,2021-12-31
